date,mac,ssid
1642756656231,d3f9156c88cb1b36a5483f9b53183483c6bedf85,5481655e85d7b477c2b37270be825fab0638e137
1642756704948,c7ee76d391e5e8f2385cefcccd83133085385bc7,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642756716248,829a6919a9ac12bed9c29f32c2048385f29eb986,5481655e85d7b477c2b37270be825fab0638e137
1642756776272,d363489f25437760a2697d96a73c02bee3aeb7b1,5481655e85d7b477c2b37270be825fab0638e137
1642756836333,792ed16092ce39936399e503e5272f40749d871f,5481655e85d7b477c2b37270be825fab0638e137
1642756896308,3eaba378fe29b3eb723c903ecfb4579e0fb33680,5481655e85d7b477c2b37270be825fab0638e137
1642756956333,20a2902e445719c14f9883f12a3c3da0ddf1e97b,5481655e85d7b477c2b37270be825fab0638e137
1642757016330,c52aa12d08892e9850e66f84d950c74852d9f9a3,5481655e85d7b477c2b37270be825fab0638e137
1642757258570,99051f9147c63ee68f9edc60ff997759f1d2fd32,5481655e85d7b477c2b37270be825fab0638e137
1642757264733,51554e61c35f7dbb12a50d3a2114c7ab0e759d67,7a592c4a3d20f50b2ba09a85b67c6d2fc925664b
1642757284810,4b1d27b0af6f4a4eb656feed06ef94b0e3604cf2,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642757410670,27c0ee496f6382eded77aa5b18f31543d88555d2,009ffd10eb8c4b3b2ceca4ecb8292e24443ba7c2
1642758038706,60d756f8321bf0ef47e30939b79bf5f8407b4e3a,5481655e85d7b477c2b37270be825fab0638e137
1642758276769,14c9a253956e952642a1253253dd5870d872b66c,5481655e85d7b477c2b37270be825fab0638e137
1642758336751,d6d66e987223ee54b8c246bd52527a51e691fd42,5481655e85d7b477c2b37270be825fab0638e137
1642758396768,634ed709259f0b262423d1c81847f5582275511d,5481655e85d7b477c2b37270be825fab0638e137
1642758456809,3a09cf8ea1948c73b9d371d5c814ca27f062631d,5481655e85d7b477c2b37270be825fab0638e137
1642758516829,58282503466ae8eb7a1b22afdcbcfcb528ae68c8,5481655e85d7b477c2b37270be825fab0638e137
1642758576847,9246b90ae323c947441301e08508bedd5cdb410b,5481655e85d7b477c2b37270be825fab0638e137
1642758636933,5ee3f6454d0c2bb8e144d3440811f5025678fa53,5481655e85d7b477c2b37270be825fab0638e137
1642758696709,f60f30c8b2aaca2670eed5f67220faf40fcd278b,5481655e85d7b477c2b37270be825fab0638e137
1642758718356,63b789f60366f6238fd50ba88c01bbd48f0655df,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642758718359,63b789f60366f6238fd50ba88c01bbd48f0655df,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642758718359,63b789f60366f6238fd50ba88c01bbd48f0655df,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642758718360,63b789f60366f6238fd50ba88c01bbd48f0655df,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642758731888,3a93280d724624b820d9d915ee8be6ed6608943e,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642758753814,82de3e335c46f365bc19fcba4d3c62f0087e1659,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642758757089,b9a95fa0ec1ea79edc72df23f7dae90736fbb664,5481655e85d7b477c2b37270be825fab0638e137
1642758818872,a5dfa847137340d7f0afc70c3a5a26d1e7555b1b,5481655e85d7b477c2b37270be825fab0638e137
1642758876995,782d12dc306e516d03fe81bc380ef9ef43dc0ffc,5481655e85d7b477c2b37270be825fab0638e137
1642758936930,cc25e5d00f7fe44b0c156f913f881b106a8d07f1,5481655e85d7b477c2b37270be825fab0638e137
1642758996989,62b8aa4b5e2d2d9e2f4cdeb2f1104c7ad49141be,5481655e85d7b477c2b37270be825fab0638e137
1642759057010,751e3162d0051d11a62cd1fca1fd18c846a2d566,5481655e85d7b477c2b37270be825fab0638e137
1642759116967,7e933c49c39053460857b0c6fa2ad011f500af15,5481655e85d7b477c2b37270be825fab0638e137
1642759533933,d84b62bc8439c0a733041a966de8dfa2f8c83188,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642759592269,39ebc2d982545621da2cba80a1d3aced9bc86500,7a592c4a3d20f50b2ba09a85b67c6d2fc925664b
1642759599109,0ce4180f16da794fa949856f07100ddc898cefda,5481655e85d7b477c2b37270be825fab0638e137
1642759832290,22a31a322bb5c224ff54fe7b2889d103b4f57678,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642759892291,f38e249130fa43264360c3411d80b276d9113391,7a592c4a3d20f50b2ba09a85b67c6d2fc925664b
1642759952432,4b244d4e79cc326fb7e1299fca16b1f4483533d8,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642760012378,e6270b627ded950582c6db3fa78014d714f4a61d,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642760072330,f0ab637aa6bf9bfed4259c8e45b571373cc299b1,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642760132351,4ee5893e9f08b0c16ad7b1255576b3e6924dc499,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642760192348,72b76dce0cc6b63503c997fedbd029ac7fcf07f8,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642760252352,b5628f1ad59024a69fe4211f42f799320f411146,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642760313908,b28a98f6348dc9cf0c5b896200aeca59d2b3dc85,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642760372411,cfdeda29b4d2bb1dce6fc9405e3c040335968eef,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642760379049,a8d013bf09ef6eef775dbd3dd4a51b1c5b4b9064,5481655e85d7b477c2b37270be825fab0638e137
1642760432468,b0f00268d729036230a32a65e4d2fad090742707,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642760437328,2762d478a0466349dbea8cb39a6547164e70aae9,5481655e85d7b477c2b37270be825fab0638e137
1642760492467,532c00477d29af1df3d4f8f770544ec82f089181,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642760497448,20118befcd465cf6c682578ebae8c574b9a416da,5481655e85d7b477c2b37270be825fab0638e137
1642760552510,2f6c412b0187a0cee57d1beb8ca8bd78a2483682,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642760557448,f2dc0c19017531fe7edb99f52c9bb9813c6b8b4e,5481655e85d7b477c2b37270be825fab0638e137
1642760612551,d7529169eca077bf3466063b995854446f0ef100,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642760617489,ab6f5791a366eb1c798a618dabf490f5aec316c6,5481655e85d7b477c2b37270be825fab0638e137
1642760672508,c671a44375970a57217924e2785079c4f32ad970,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642760677470,e7d2fcf8b705862bda80253a64b9355fb5c8d349,5481655e85d7b477c2b37270be825fab0638e137
1642760732392,d3f73252f5683785d7163b2070d9a468910d11ae,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642760737529,4814e9afc36acdc1f382bd7431aa8f23c803a442,5481655e85d7b477c2b37270be825fab0638e137
1642760792570,8b1d083d37d0f53c8ad633daf9654fa5f054f89a,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642760797590,63bc015070775096a3e989d970e973b31684639e,5481655e85d7b477c2b37270be825fab0638e137
1642760852611,5d6ff3e0d34e9dd0130da02a7cecf97c055297ff,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642760857530,bdcf9d0797261a1948974b2ff81cc48fb024bb3f,5481655e85d7b477c2b37270be825fab0638e137
1642760912570,1e3916153295fc25815d5568885e2c4b388a7fa9,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642760917471,44fc31ff89f91466e0ff947bfc75b2a17cef1a60,5481655e85d7b477c2b37270be825fab0638e137
1642760977571,26a76ed6810ae886f4d436199cf7f67708e09178,5481655e85d7b477c2b37270be825fab0638e137
1642761037670,1af145ebbfc39e91f679b1e13765b4f8d74c94b8,5481655e85d7b477c2b37270be825fab0638e137
1642761094171,74fdfad21ac36b9f30c3b3655129689664c8e120,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642761097570,5f32cbf4ac51b3cc143b5d4276cb04e19341ac91,5481655e85d7b477c2b37270be825fab0638e137
1642761159173,89c36b43b8d1992f40ef87c702afbc4734149052,5481655e85d7b477c2b37270be825fab0638e137
1642761312288,13c66b87de4771a513023b54d8ff0bdc868b5485,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642761314467,d3fab9502c3d1556d94fc896731b58d19a28a046,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642761549270,32a4548ad21a7995020c55d5422789758b6d4ba6,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642761939306,21a816a8ca63ac82b9419c99e521c1e049d20a45,5481655e85d7b477c2b37270be825fab0638e137
1642762028709,ca9ca4081f19b05b8e8e2dbddc5df47305b2b8f0,37914d38ffbbb1b95a6c071ac03fc5ce32518e72
1642762088569,fdc76d20bfc72179e282942e46af5765892c0f01,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642762148611,dbd7dacf18a91e869eeff2ace80d1cc6506259bb,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642762208611,c0bec3f3e5929ed78ba948ff1de1d9442165c17e,8b358759e5c88b1db12b9780a7863fa30d1bb865
1642762331710,46cd61817427ebb298d53d5979429c6932baf1ee,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642762332451,46cd61817427ebb298d53d5979429c6932baf1ee,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642762688749,da15d4d5a4c1634b4d88f7579b05b67cf0345f16,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642762719348,59bda0c554da066ea16bbae084d57eea7c951f52,5481655e85d7b477c2b37270be825fab0638e137
1642762748809,4fb3d9ac48243dc194bdb0586052028d54230967,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642762808791,69862c8fecf9306737aaced81c308b4118da38a7,37914d38ffbbb1b95a6c071ac03fc5ce32518e72
1642762868809,f8440195ca6f9fe730d95ffde0f819e1aef19aee,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642762928868,c2891ba884f2586a6d1149b4aee823259b7eddaf,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642762988868,8b3044fa9982d93284d3ab2949f689eaa6ef7ec2,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642763018212,db0aadd311980724e78ef353fa89ecec54d5b910,b67ede98966e4c418becb185d7efc74e2f59aa15
1642763048888,60b4071ba7cdaf91ec3e18adadd6e2404ba4249f,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642763078271,cc35c0d16a4f7a87555707b1adc7294d5074c39d,5481655e85d7b477c2b37270be825fab0638e137
1642763109592,cf3fcffd1c4ee94f2b96a789c9bc59247d2e0b28,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642763138228,db22e72b2a11cc81caee9d0df3a9ad9df352bbf1,5481655e85d7b477c2b37270be825fab0638e137
1642763168887,3149945c65634fd5d9d527403e246b419297a2da,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642763198286,da798b2a7c910295960fe7c13c55dfe0603f0768,5481655e85d7b477c2b37270be825fab0638e137
1642763228929,2daa43aabe6eaacefa9ed8245b031777f92bd930,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642763258329,1f022f7b46680a1e53fcc588da399204ae91003f,5481655e85d7b477c2b37270be825fab0638e137
1642763288948,7c26f6f1492b45061264e9877b974d3573923872,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642763318226,10eef7d4f8d874bdb92f22b697cf046346b8c7d9,5481655e85d7b477c2b37270be825fab0638e137
1642763348950,2009d611c84b457d9ed688e5be6337d25284a61b,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642763378288,d103e30e5a7ee47f6bfe1a140bd8131c2d6447d6,5481655e85d7b477c2b37270be825fab0638e137
1642763408809,25958a267844aec665935b91d5956574d2bfa712,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642763438389,69beb56168aa7943a4d9c2a643f9ab1439a05234,5481655e85d7b477c2b37270be825fab0638e137
1642763468987,b65200af9727ee275581d330a6339593ad336f32,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642763499650,ef44be7df2b67c9b1d9ebfc135201f74c55c7564,5481655e85d7b477c2b37270be825fab0638e137
1642763529071,e8b80cc89ce0e93ce5104cb67eedb0b6a2806ecf,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642763558432,c5f70ce92ab66c31efd048e11b769648a660ffff,5481655e85d7b477c2b37270be825fab0638e137
1642763589048,ada06433edb20cb6975e4ba723956342e07a0927,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642763618389,acc37145b92978672fcbdf879755629c8c7761d6,5481655e85d7b477c2b37270be825fab0638e137
1642763649048,2e319286cde15be6f0e5a35094ebd962919fc15b,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642763678407,a89ec10e2cdeedba13de6d927dc27074f1c7772b,5481655e85d7b477c2b37270be825fab0638e137
1642763738450,b9348c01a2f830ee4eb8c45664ac6e9a04f93760,5481655e85d7b477c2b37270be825fab0638e137
1642763798467,1f49785192f71855359e30f8353aef40cf1b93c2,5481655e85d7b477c2b37270be825fab0638e137
1642763889733,50a0b1361385c5a4deb41e6472d70e6445e1c51f,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642764279771,22ace5f6825d6e0d727dcc1f0feca16e54781efd,5481655e85d7b477c2b37270be825fab0638e137
1642764401945,0a4dc20f1a6ad22f96f25e17e4f172d0ec0c5255,917c1e46b3861300aebf9a14e47a6ec989c7ac9e
1642764609210,2715541a52f16d65ceef61ff1351d5523ae72c21,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642764669938,be2b89820f98eaa4023585031783f375d529596e,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642764729510,695385ccaf03071c398200f1d04dda2dfeae3f04,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642764789931,98c4ae5258f0b3c211b6c7d2c8b6cb099b5ad3b9,8b358759e5c88b1db12b9780a7863fa30d1bb865
1642764849228,1d9adf68addb41e2ba24b500a3b066e6e72f0df0,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642764915568,8007c26530eb98ff6cf7cda7000222f01539b3b2,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642764916692,8007c26530eb98ff6cf7cda7000222f01539b3b2,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642764916693,8007c26530eb98ff6cf7cda7000222f01539b3b2,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642764916693,8007c26530eb98ff6cf7cda7000222f01539b3b2,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642764921949,bd3a60bb4bdbef07b08d45489733e519e96bbf62,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642764969471,8699b5c0a47f7b775722c718290b9d9cae4e4980,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642764998813,ae53bdc17f1c8b6163b9255a80c58e36ef3ef60d,b67ede98966e4c418becb185d7efc74e2f59aa15
1642765029529,0ad5ab9662c7ae00f7551c4af1f761b104c568d3,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642765059991,a6249d1e61d33be227cb7e165035b1810fe9c55c,5481655e85d7b477c2b37270be825fab0638e137
1642765089431,bc6d3a5cf879a950586800e1fa6de96049d0023f,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642765118930,00f07f23e449004828d69819a915984a33cc3a06,5481655e85d7b477c2b37270be825fab0638e137
1642765149497,46329eec8234119294773d100e219f8f3c9fb5f1,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642765178870,0c0db5a30a30ebbea5805f91acf7b36b14a18a81,5481655e85d7b477c2b37270be825fab0638e137
1642765209671,d6f70a8cf25fa1a62aa3753de8325cb43b5d313f,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642765239112,974edce6c093c3cb70b1c1ba69e3c05bfde9365d,5481655e85d7b477c2b37270be825fab0638e137
1642765269935,19cd1dce467935e832ae40d33b8b2f8f7af4a5eb,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642765299590,9d361ee94c1c29448c6c06a39a368d621d5b148c,b67ede98966e4c418becb185d7efc74e2f59aa15
1642765329991,ffd03af09ec1c0f4de9f62f653c2bca65dbfbdfb,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642765358910,b6168ce6cc40ea78f6c694e447e23ff2befe56f5,5481655e85d7b477c2b37270be825fab0638e137
1642765389493,184dcf8dc6c1c402a6314fd1dc2529cd9668e58c,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642765418970,4113d2818dea9aff6d80d770019cb81893ad9a27,5481655e85d7b477c2b37270be825fab0638e137
1642765450111,626f6facd0596fc61501a5820ef6e9fc9784b7fa,7a592c4a3d20f50b2ba09a85b67c6d2fc925664b
1642765478970,f935fc194db280e76d7b5ed6f3ae979b993d2140,5481655e85d7b477c2b37270be825fab0638e137
1642765509572,9d71cdfaa96a3d4f44a974feaa6d3960815afeb2,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642765538992,f9e736ec600720c98579a00d809c66f1e09e6053,5481655e85d7b477c2b37270be825fab0638e137
1642765569872,0693a725c113f61b704aff656155d0adc0277027,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642765599010,42ab6657bbb0853b25d531e318f02afd5a68db80,5481655e85d7b477c2b37270be825fab0638e137
1642765629989,561f35bfa9424bfff66eeb8408a4d1f97f42a1b7,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642765659013,2fcdc5d0da10a257db19331ce70fcdd221dfaa46,5481655e85d7b477c2b37270be825fab0638e137
1642765719031,84bc803873665bc95d2b3e7d1991965abfa7fafa,5481655e85d7b477c2b37270be825fab0638e137
1642765779053,d558fb1576258a6e5b0f9a8a52d339871caed934,5481655e85d7b477c2b37270be825fab0638e137
1642765840010,c648e5b805534a2107b6c58a5daf66e5acc04ad3,5481655e85d7b477c2b37270be825fab0638e137
1642766230150,93609aa129187c04c92ef8b2be5640bfdb5cef54,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642766529950,f7cccd14467c0d4bd964350cb1aba0d4f9a555bb,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642766620193,6b43f6d9851a5978694d49a5b5e38a4e9045e0d5,5481655e85d7b477c2b37270be825fab0638e137
1642766649847,148c57e6ca54e2c2b9ce1b2eb68e74523901a348,7a592c4a3d20f50b2ba09a85b67c6d2fc925664b
1642766829835,db54bc0c597f58338b83ae45128fe961ea782ef8,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642766890013,b56abb4a731deb3d6418ae12e85d90c9829f6885,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642766979468,5988d555aa532121c67a78c538b3c26b4b9f6ea1,5481655e85d7b477c2b37270be825fab0638e137
1642767013652,a5cdec6c402cf0c063d7b5ac6e646aab42bf0c55,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642767014409,a5cdec6c402cf0c063d7b5ac6e646aab42bf0c55,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642767014410,a5cdec6c402cf0c063d7b5ac6e646aab42bf0c55,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642767039468,9bd9a9bddf3c9cf7fc8512c5a8fbcb0cfe7b69ca,5481655e85d7b477c2b37270be825fab0638e137
1642767070389,d706d6d32759e5c264899c45e5d19160f40fb427,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642767099570,d58d61bdbbe3e414a0bd0f78a7142f10be156548,5481655e85d7b477c2b37270be825fab0638e137
1642767130148,3be518f633f61bc277f640eeb62ef008119047f6,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642767159571,412877785bf84f50141f45ab61e895e2f3bebb98,5481655e85d7b477c2b37270be825fab0638e137
1642767189891,d3ca2c3699a867735b645999d86c9f7799e59241,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642767219528,ff5de462ceb5c219fa7f705df93097df6c3f1cbf,5481655e85d7b477c2b37270be825fab0638e137
1642767250311,bb75519447d9ef05ff55458b1ff90a72977f52d5,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642767279588,ff51c6bd427d19fb05703dd0d232ce22175dd883,5481655e85d7b477c2b37270be825fab0638e137
1642767310112,3e387db5a518ff74de54df8d909adfef0f027570,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642767339548,465795266fded8104a445d32995aa026093357ed,5481655e85d7b477c2b37270be825fab0638e137
1642767370448,6dcd5f12cb848353d9adc8a03c3f2d2be2355fb6,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642767400266,1d85cd2b7dd8574cc83cfdc272f909ce9dd62fd6,5481655e85d7b477c2b37270be825fab0638e137
1642767430668,fc1571dcc4c98ec04bdc54cc34169fd05f0f11a8,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642767459608,6c2c45c7d61609a0778a9c31c3e4b89e0fae6eae,5481655e85d7b477c2b37270be825fab0638e137
1642767490231,df5a2cec12f648b901375e1832185686288a3bcf,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642767519631,cc7d74c3d2331f6a7051df0ab7a1a7e73b3becdc,5481655e85d7b477c2b37270be825fab0638e137
1642767550511,3c8709be6e06b521107fd41deb1c9a5aa8d9bc92,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642767579631,dcee0d89ca6bfc9b2448fd4ca740ceee825c2058,5481655e85d7b477c2b37270be825fab0638e137
1642767610892,3dd661f62c18373f75a079b760ed045e4528fd95,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642767639671,a8f70d834e0118f77255213d5c334d82e35e2fcd,5481655e85d7b477c2b37270be825fab0638e137
1642767670771,4e8ca62e00974719584240f1a87da6124b125704,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642767699690,4ddddbd5bf39329b94f829c9e1aff56f39300a98,5481655e85d7b477c2b37270be825fab0638e137
1642767730771,f7d5049ce6a39e811637ce54e8e25877a63d6eca,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642767790374,1dd45214034c929bad39b6a6558f5212a7ceac7f,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642767855372,0e2fad148bcce08331c1c6f72023828fddb1825b,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642768180389,838f6f5ed170f051844621b4301fe7228b6a04fc,5481655e85d7b477c2b37270be825fab0638e137
1642768562890,03b0c6667f4aa3e58c2342e65de0802b780b68cb,79b10e6c830d5c4d8ef7ac53ac685df439ad6f23
1642768635529,06a82f682734e387afe78ca98689f626e4501dd2,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642768861928,d4f8584cb46b070e24f5d03f0461c8f822243b4a,37914d38ffbbb1b95a6c071ac03fc5ce32518e72
1642768930711,1af2ff9f310dbbd9acb8084f6d21b6acf440b559,7a592c4a3d20f50b2ba09a85b67c6d2fc925664b
1642768960530,1c28fbfa4388922a3b0cf6c18c9a52bfc7ebc9ce,5481655e85d7b477c2b37270be825fab0638e137
1642768990727,533ca5e63645dd6a0fa123cf1c1ecc65a3becd80,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642769020067,898765ac7ad98300d66464e382a416a54116b436,b67ede98966e4c418becb185d7efc74e2f59aa15
1642769050787,b3c8ff0bcd4176b0a6c4bbda62b94b42199be7a4,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642769080051,a215ee45d02260f6789def2a43d53c5a77b4891f,5481655e85d7b477c2b37270be825fab0638e137
1642769110729,c74332ab8c1f75cd61d842ed5b803f2a588daf24,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642769140109,1e58719a90abceac68fb9f5eaab8d06da49994cb,5481655e85d7b477c2b37270be825fab0638e137
1642769170747,9debb3a5fe5e5d3156d1d362481bc152e2dceb2b,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642769200148,616eb8e87d8dc4c96bab0cf5d99ca9dbc2857c61,5481655e85d7b477c2b37270be825fab0638e137
1642769230891,362e0522d5714ef025b16669e6435f72a41223be,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642769260230,261675e3279432cf2b3e63749b9bf45094ef21c4,5481655e85d7b477c2b37270be825fab0638e137
1642769290829,aadbe3698bc365a3dcade876b32acc0cd1a8676a,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642769320231,12714254cf083831c8f2b7d48202766266d1833e,5481655e85d7b477c2b37270be825fab0638e137
1642769350806,214de64ddeda3b1699ec39102558b58dd77bb181,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642769380188,1d4e831543e091683f176f44ff1fc5c429a50e8e,5481655e85d7b477c2b37270be825fab0638e137
1642769415389,7c26c0ece5ca5a4209d924366c819e6871feffcf,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642769440266,271a3571454fdd22187b15ebe53de1a3b9d540ec,5481655e85d7b477c2b37270be825fab0638e137
1642769470848,4aeb4d089fc0bdbf22e1b9867805f3a16f083f1a,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642769500231,0b355d2211cddbece57641be4fe20ff262f48846,5481655e85d7b477c2b37270be825fab0638e137
1642769530868,0e629b7c421c2f2cd01a978b7c83e3cd671e1931,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642769560229,96fbdf19162c12f6494aa30d9823bdc231f5f4ac,5481655e85d7b477c2b37270be825fab0638e137
1642769590848,9eb4bdf10d3b0f75b1518c855a425c22cf2d95bf,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642769620387,0eb21ad0afe6de76a27900ce9fabaf59e59865c3,5481655e85d7b477c2b37270be825fab0638e137
1642769650866,29d17ca7575df38aa6a6f24c951c743e8e8d7237,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642769680548,dc8a84365185e16834fa2eb81f958db97f805185,5481655e85d7b477c2b37270be825fab0638e137
1642769710891,7e8f33625de7b7989194ccc69677cf123f40a63a,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642769740649,848b70c5313556320361afe8d08f2613bbd53bfd,5481655e85d7b477c2b37270be825fab0638e137
1642769771070,ea44fd542b151222f7c70a1725e2edca31a7082c,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642769800308,145e50aa4e41d478fada677574af10767f0674fd,5481655e85d7b477c2b37270be825fab0638e137
1642769830928,ba7e82a925b05eb410e9b771e83c8b0924c84c4f,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642770195748,fc33443d3baa1f1dec2f5e1ccc62d89a30a4ac70,2aa3b84471cfaa3ab3ec92df5cc92f56617bec59
1642789218129,7b535408d7c0ada32bca60984ffb653ae4100708,1ea976aa302129bba8924a6a57e5a9e4b42e5765
1642789867938,4e02383c853c79c6964e5c2dbc6a780e216e1e7b,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1642790573949,9b8722671b8ae7880fb85a1492f8bc8a719c2c6e,ee8d3893d7989b8829e0822b329cde10e5d7b763
1642790606735,6946bcfedaefcbaf92fdcefada86d3b4f9ae4a38,347a595e181404bd8a177cea15ac2d62f7c44758
1642842005602,6b0b4387474ea0cafa4a41e69788d5fb923d53e6,5481655e85d7b477c2b37270be825fab0638e137
1642842065589,b7235b812de38da0982bc8f3ce6da621d99dbad0,5481655e85d7b477c2b37270be825fab0638e137
1642842125649,9cc60e9b05f13b5201fd447687d9795854030a0d,5481655e85d7b477c2b37270be825fab0638e137
